6042,1595,HP LaserJet Pro M1132 Multifunction Printer (CE847A),730,HP LJ M1132 PRINTER AIO,0.506666667,730,HP LJ M1132 PRINTER AIO
26097,1595,HP LaserJet Pro M1132 Multifunction Printer (CE847A) — A4 3-in-1 Print/Scan/Copy USB Mono Laser,4841,HP LaserJet Pro MFP M125a Multifunction Printer - A4 3-in-1 USB Mono Laser CZ172A EOL-9/12/2016,0.54248366,730,HP LJ M1132 PRINTER AIO
11372,1595,HP LaserJet Pro M1132 Multifunction Printer (CE847A) — A4 3-in-1 Print/Scan/Copy USB Mono Laser *FOC JUSCO RM50*,4841,HP LaserJet Pro MFP M125a Multifunction Printer - A4 3-in-1 USB Mono Laser CZ172A EOL-9/12/2016,0.474285714,730,HP LJ M1132 PRINTER AIO
12205,1595,HP LaserJet Pro M1132 Multifunction Printer (CE847A) — A4 3-in-1 Print/Scan/Copy USB Mono Laser ★ FOC JUSCO RM50,4841,HP LaserJet Pro MFP M125a Multifunction Printer - A4 3-in-1 USB Mono Laser CZ172A EOL-9/12/2016,0.474285714,730,HP LJ M1132 PRINTER AIO
26557,1595,HP LaserJet Pro M1132 Multifunction Printer (CE847A) — A4 3-in-1 USB Mono Laser,4841,HP LaserJet Pro MFP M125a Multifunction Printer - A4 3-in-1 USB Mono Laser CZ172A EOL-9/12/2016,0.610294118,730,HP LJ M1132 PRINTER AIO
29643,1067,HP LaserJet Pro M1536dnf Multifunction Printer (CE538A) — A4 4-in-1 Duplex Network Mono Laser,4854,HP LaserJet Pro MFP M225dn Printer (CF484A) — A4 4-in-1 Duplex Network Mono Laser EOL 29/11/2016,0.641791045,19284,HP M1536dnf A4 AIO MONO LASERJET PRINTER (item no: HPCE538A)
16144,1067,HP LaserJet Pro M1536dnf Multifunction Printer (CE538A) — A4 4-in-1 Print/Scan/Copy/Fax Duplex Network Mono Laser,4854,HP LaserJet Pro MFP M225dn Printer (CF484A) — A4 4-in-1 Duplex Network Mono Laser EOL 29/11/2016,0.565789474,19284,HP M1536dnf A4 AIO MONO LASERJET PRINTER (item no: HPCE538A)
1608,1843,HP v112w 16GB USB 2.0 Flash Drive - Blue,6139,HP v178B ice-cream Thumb Drive 16GB - Blue,0.597222222,6139,HP v178B ice-cream Thumb Drive 16GB - Blue
3227,1840,HP v165w 4GB USB 2.0 Flash Drive - Blue,20236,HP Notebook 15-ay037tu X0H08PA CEL-N3060 4GB 500GB DVD UMA BP blue (Item no: GV160909091726) EOL 21/09/2016,0.583333333,6139,HP v178B ice-cream Thumb Drive 16GB - Blue
5507,1846,HP v210w 4GB USB 2.0 Flash Drive,18888,Dell POWEREDGE T420 Tower Server - E52407 v2/ 4GB/ 2TB/ 8x 3.5hot plug HDD (Item No.GV160508131291) EOL 31/5/2016,0.583333333,6139,HP v178B ice-cream Thumb Drive 16GB - Blue
119775,5314,Julie‘s Peanut Butter Sandwich (Item No: E04-15) A2R1B27,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.340909091,20773,JULIE'S PEANUT BUTTER 125g
112791,7157,Julie's Cheese Crackers (Item No: E04-12) A2R1B25,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.288461538,5212,Julie's Cheese Crackers
106522,9817,Julie's Cheese Sandwich 168g (Item No: E04-28),8028,Apacer AH353 Cap Holder Flash Drive 8G,0.288461538,5313,Julie's Cheese Sandwich 125g
108814,9817,Julie's Cheese Sandwich 168g (Item No: E04-28) A2R1B38,8028,Apacer AH353 Cap Holder Flash Drive 8G,0.208333333,5313,Julie's Cheese Sandwich 125g
119218,5314,Julies Peanut Butter Sandwich (Item No: E04-15) A2R1B27,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.340909091,20773,JULIE'S PEANUT BUTTER 125g
112827,7156,Julie's Peanut Butter Sandwich (Item No: E04-15) A2R1B27,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.283018868,20773,JULIE'S PEANUT BUTTER 125g
38488,6768,Kleenex Brand Toilet Tissue Soft Touch (2 Ply) 10 x 2200Sheet (Item No: F09-02),584,HP 60 Photo Value Pack-50 sht/10 x 15 cm (CG848AA),0.263157895,5577,KLEENEX BRAND TOILET TISSUE SOFT TOUCH
35627,6768,Kleenex Brand Toilet Tissue Soft Touch (2 Ply) 10 x 2200Sheet (Item No: J1-9),584,HP 60 Photo Value Pack-50 sht/10 x 15 cm (CG848AA),0.263157895,5577,KLEENEX BRAND TOILET TISSUE SOFT TOUCH
46553,6768,Kleenex Brand Toilet Tissue Soft Touch (3 Ply) 10 x 2100Sheet (Item No: F09-02),584,HP 60 Photo Value Pack-50 sht/10 x 15 cm (CG848AA),0.263157895,5577,KLEENEX BRAND TOILET TISSUE SOFT TOUCH
112192,7020,Kool Fever For Adult (6 Sheets) (Item No: E07-22),5359,Double Lion Medicated Oil 57ml (Item No: E07 05),0.46875,5374,Kool Fever For Adult (6 Sheets)
108015,7019,Kool Fever For Children (6 Sheets) (Item No: E07-21),5359,Double Lion Medicated Oil 57ml (Item No: E07 05),0.46875,5373,Kool Fever For Children (6 Sheets)
108803,7019,Kool Fever For Children (6 Sheets) (Item No: E07-21) A3B128,20401,""" replace to Canon PR-201 (A3) 20 shts """,0.442307692,5373,Kool Fever For Children (6 Sheets)
110618,7019,Kool Fever For Children (6 Sheets) (Item No: E07-21) A3B151,20401,""" replace to Canon PR-201 (A3) 20 shts """,0.442307692,5373,Kool Fever For Children (6 Sheets)
108934,7136,Kraft Oreo Chocolate Cream (Item No: E04-17) A2R1B29,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.340909091,5316,Kraft Oreo Chocolate Cream
114049,5315,Kraft Oreo Original (Item No: E04-16) A2R1B28,19103,Canon PRO-500 A2 Photo Inkjet Printer (Item No: CANON PRO-500),0.319148936,5315,Kraft Oreo Original
115560,144,Kristall Liquid Screen Protector - SmartPhone (Item No: KRISTALL LSP-SP) A9R1B2,6249,820081 Ricoh SP 8200N  36K,0.228571429,144,Kristall Liquid Screen Protector - SmartPhone
113957,145,Kristall Liquid Screen Protector - Tablet (Item No: KRISTALL LSP-TL) A9R1B2,6169,Fuji Xerox DocuPrint (TL300677) M255z A4 (Item no: XEXM255Z),0.27027027,145,Kristall Liquid Screen Protector - Tablet
45620,2496,Kristall Nano-Tech Liquid Screen Protector - Smartphones,21521,Buncho Fine Tech 0.4mm Gel Pen-Black,0.625,144,Kristall Liquid Screen Protector - SmartPhone
45620,2498,Kristall Nano-Tech Liquid Screen Protector - Tablets,21521,Buncho Fine Tech 0.4mm Gel Pen-Black,0.625,145,Kristall Liquid Screen Protector - Tablet
27666,2496,"Kristall Nano-Tech Liquid Screen Protector for iPhone, Samsung Galaxy, Smartphones",19512,ORICO DCP-5U 5 port multi USB charger for iPad/Samsung TAB/iPhone/Android devices 7.2A (Item No: D15-53),0.413793103,144,Kristall Liquid Screen Protector - SmartPhone
47645,9435,Lenovo IdeaPad Flex 2 - 14-inch Notebook 59442128 - White,19135,LENOVO IDEAPAD Yoga 300 (80M100CNMJ) Notebook - White/ 11.6 HD/ Pentium N3710/ 4G/ 500GB/ Integrated/ W10H EOL-31/12/2016,0.430555556,19135,LENOVO IDEAPAD Yoga 300 (80M100CNMJ) Notebook - White/ 11.6 HD/ Pentium N3710/ 4G/ 500GB/ Integrated/ W10H EOL-31/12/2016
49493,9437,Lenovo IdeaPad Flex 2 - 14-inch Notebook 59442275 - White,19135,LENOVO IDEAPAD Yoga 300 (80M100CNMJ) Notebook - White/ 11.6 HD/ Pentium N3710/ 4G/ 500GB/ Integrated/ W10H EOL-31/12/2016,0.430555556,19135,LENOVO IDEAPAD Yoga 300 (80M100CNMJ) Notebook - White/ 11.6 HD/ Pentium N3710/ 4G/ 500GB/ Integrated/ W10H EOL-31/12/2016
3812,929,Lexmark 26 Color (10N0026A),7376,HP 26A Black LaserJet Toner Cartridge (CF226A),0.68627451,9059,LEXMARK Z13/23/33 CL CART(#10N0026)
21758,4034,Loytape Cellulose Tape — 18mm x 15yards / 13m (Item No: 7-5),20880,3M Scotch Permanent Mounting Tape 18mm x 36 Yards,0.5375,3950,Loytape Cellulose Tape - 12mm x 40m
41527,5720,Lucky Star Laminating Film A4 Size - 223mm x 310mm (Item No: B11-33),4343,"Comb Binding Plastic — A4, 10mm, 60sheets (Item No: B11-65) A1R4B52",0.376344086,4264,Lucky Star Laminating Film A3 Size - 307mm x 430mm
26148,2731,"Magic-Pro MiniQ 8000 mAh Mobile Charger (Black) — for iPhone, iPad, Samsung",977,OKI C5850/5950/MC560 BLACK TONER 8000pgs 43865728 ( ITEM NO : OKI C5850 BK ),0.492307692,19423,Magic Pro MiniQ Charging Station 5Q - 12A 5-Port USB Power Charger with Qualcomm Quick Charge 2.0 with Mobile Shelf (Blue)
109481,12126,McDonald's Voucher - RM 10 x 2 Pieces,584,HP 60 Photo Value Pack-50 sht/10 x 15 cm (CG848AA),0.606060606,18313,MCDONALD RM10.00 VOUCHER-7/9 - 30/10/15
31943,7132,Milo Cereal (Item No: DMP3-7),6694,LG IPS LED MP37 Screen 27 (Item No: LGE-27MP37HQ) (EOL-21/7/2016),0.681818182,5201,Milo 3 in 1 Original 33g x 30 Stick Packs (Item No: E03-06) A2R1B11
36517,7134,Milo Hi-Fibre (Item No: DMP3-8),20445,CANON CALCULATOR LC 210Hi,0.3125,5201,Milo 3 in 1 Original 33g x 30 Stick Packs (Item No: E03-06) A2R1B11
38418,7134,Milo Hi-Fibre (Item No: E03-07),20445,CANON CALCULATOR LC 210Hi,0.3125,5201,Milo 3 in 1 Original 33g x 30 Stick Packs (Item No: E03-06) A2R1B11
47518,6647,Mobile Pedestal LJEM-1B1F — 2-Drawer,4678,CBE 2D622 2-D PP Ring File (A4) Black,0.357142857,3050,"LION Mobile Pedestal LJEM-3B0F - 3-Drawer, Low"
112503,6648,"Mobile Pedestal LJEM-2B1F - 3-Drawer, Tall",3738,2B Exam Grade Pencils 12pcs P-EG18,0.46875,3050,"LION Mobile Pedestal LJEM-3B0F - 3-Drawer, Low"
27769,6005,Mr Muscle Toilet Cleaner 500g (Item No: J4-6),18768,ASUS  UX305CA-FC097T Zenbook - Champagne Gold/ 13.3/m3-6Y30/ 8G/ 500G/ SATA3 256G M.2 SSD/ share/ Win 10/ Bag inside (Item No: ASFC097T) A4R2B42 EOL 30/09/2016,0.377358491,5514,Mr Muscle 5 in 1 Marine Toilet Cleaner 500ml (Item No: F03-06) A3R1B29
45737,8092,MSI GE60 2PL-293MY Apache 15.6&quot; Gaming Laptop/Notebook,6900,ACER Aspire E 15  Notebook - Denim Blue i7-6500 / 4GB DDR3L / 1TB / Nvidia 920 2GB / 802.11ac / HD Webcam / 15.6 HD LED /Windows 10(item no:ACE5574G7414),0.35443038,2794,MSI GE62 2QL APACHE Gaming Notebooks
32045,7168,Munchy's Cracker Sandwich (DMP5-10),20417,Canon MP510/IP3300 p/head,0.46875,5318,Munchy's Cracker Sandwich (Item No: E04-19) A2R1B31
100789,1564,NEC V260G DLP Projector,19777,NEC NP 3500L XGA M332XSG DLP Projector (Item No:GV160809036026),0.487179487,6666,"NEC VE280G Projector - SVGA , 2800 ANSI Lumens, DLP Technology (Item No: NECVE280G)"
100790,1566,NEC V300XG DLP Projector,19777,NEC NP 3500L XGA M332XSG DLP Projector (Item No:GV160809036026),0.487179487,6666,"NEC VE280G Projector - SVGA , 2800 ANSI Lumens, DLP Technology (Item No: NECVE280G)"
1203,1776,OKI C5100 C5200 C5300 C5400 Black (42127412),19243,TP Link NEFFOS C5 TP701B24MY BLACK 2GB+16GB (Item No:GV160607212010),0.590163934,942,OKI 42126610 C5100/5200/5300 Magenta Drum (Item no: OKI C5100 M DR)
22855,1776,OKI C5100 C5200 C5300 C5400 Black Toner Cartridge (42127412),19243,TP Link NEFFOS C5 TP701B24MY BLACK 2GB+16GB (Item No:GV160607212010),0.549618321,942,OKI 42126610 C5100/5200/5300 Magenta Drum (Item no: OKI C5100 M DR)
6564,1777,OKI C5100 C5200 C5300 C5400 Cyan (42127411),19242,TP Link NEFFOS C5 TP701B14MY WHITE 2GB+16GB (Item No:GV160607212009),0.491803279,942,OKI 42126610 C5100/5200/5300 Magenta Drum (Item no: OKI C5100 M DR)
1126,1778,OKI C5100 C5200 C5300 C5400 Magenta (42127410),19242,TP Link NEFFOS C5 TP701B14MY WHITE 2GB+16GB (Item No:GV160607212009),0.491803279,942,OKI 42126610 C5100/5200/5300 Magenta Drum (Item no: OKI C5100 M DR)
1126,1779,OKI C5100 C5200 C5300 C5400 Yellow (42127409),19242,TP Link NEFFOS C5 TP701B14MY WHITE 2GB+16GB (Item No:GV160607212009),0.491803279,942,OKI 42126610 C5100/5200/5300 Magenta Drum (Item no: OKI C5100 M DR)
27423,5009,OPP Tape Cutter — Plastic (Item No: 9-2),4271,Astar Opp Tape Dispenser (Plastic) ,0.833333333,4270,"OPP Tape Cutter ��� 48mm, Metal ZF-D48L (Item No: B12-01) A1R3B93"
48162,5009,OPP Tape Cutter — Plastic (Item No: XH-D48L),3997,Faber Castell Watercolour Pencil 48L (Item No: B05-13) A1R2B141,0.483870968,4270,"OPP Tape Cutter ��� 48mm, Metal ZF-D48L (Item No: B12-01) A1R3B93"
23374,5756,"Orpit Rubber Stamp Rack with Spinner &amp; Pen Holder, Plastic — 10 holes, 1 layer (Item No: 12-3)",5286,CBE Basal Colour Clear Holder 76030 BLUE ( ITEM NO : B10 60 BL ),0.528301887,20931,Rubber Stamp Rack Steel (2 Layers) 16 Holes
23246,5755,"Orpit Rubber Stamp Rack, Plastic — 10 + 5 holes, 2 layers (Item No: 12-4)",4343,"Comb Binding Plastic — A4, 10mm, 60sheets (Item No: B11-65) A1R4B52",0.6,20931,Rubber Stamp Rack Steel (2 Layers) 16 Holes
3443,1258,PANASONIC Cordless Phone KX-TG1311,18145,Panasonic Digital Cordless Phone KX-TG11,0.487179487,18145,Panasonic Digital Cordless Phone KX-TG11
35745,7065,Paper Cup (100 pcs) (DMP7-20),4793,"Binding Cover Paper Black - 230gsm, 100sheets BFC230-16",0.56,5354,PAPER CUP(100PS)
25661,4661,Papermate Correction Tape DryLine® Ultra — 5mm x 6m (Item No: 13-12),3967,Masking Tape 48mm x 25yards / 6m A1R1B79,0.451612903,2991,Papermate Correction Pen Fluid - 7ml (Item No: A17-03) A1R3B73
91426,11077,"Penguin Jumbo Gem Paper Clips — 50mm, 1000pcs (Item No: 12-26)",4227,East-File 2D Ring File — 50mm Capacity for A4 Paper (Item No: B11-89) A1R5B35,0.466666667,3917,Penguin Jumbo Gem Paper Clips - 50mm - 100pcs (Item No: B03-07) A1R2B79
23201,2802,"Philips 19.5&quot; Monitor (200V4LSB) — LCD Monitor with LED backlight, V-line, 19.5&quot; / 49.5 cm",4409,"Philips 21.5 Monitor - LCD Monitor with LED Backlight, V-line, 18.5 / 54.6cm (Item No: PHILIP223V5LSB2) A7R1B31",0.386363636,4408,"Philips 21.5 Monitor - AH-IPS LCD Monitor, LED Backlight, E-line, 21.5 / 54.6cm, MHL Technology (Item No: PHILIP224E5QHSB)"
22903,2797,"Philips 21.5&quot; Monitor (226V3LSB5) — LCD Monitor with LED backlight, V-line, 21.5&quot; / 54.6cm",4409,"Philips 21.5 Monitor - LCD Monitor with LED Backlight, V-line, 18.5 / 54.6cm (Item No: PHILIP223V5LSB2) A7R1B31",0.728476821,4408,"Philips 21.5 Monitor - AH-IPS LCD Monitor, LED Backlight, E-line, 21.5 / 54.6cm, MHL Technology (Item No: PHILIP224E5QHSB)"
26725,4900,Premier Grip Binder-19mm (Item No: 12-30),21717,3M 811 Removable Tape 19mmx32.9M,0.46875,3919,Premier Grip Binder - 25mm - 144pcs/box (Item No: B03-10 GRIP25MM) A1R2B82
33790,6758,Premier Kitchen Towel Pack 6 roll (Item No: J1-5),418,HP #121 DRUM KIT FOR LJ1500/2500 (Item No: HP C9704A) EOL-8/12/2016,0.454545455,5500,Premier Kitchen Towel Pack 6 roll (Item No: F09-05) A3B164
29306,6024,Premier Tissue 2 ply (Item No: J1-1),9012,HP #49X LJ1160 TONER - single price,0.46875,5578,Premier Tissue 2 ply (Item No: F09-03) A3B163
26690,5756,"Rubber Stamp Rack with Spinner &amp; Pen Holder, Plastic — 10 holes, 1 layer (Item No: 12-3)",5286,CBE Basal Colour Clear Holder 76030 BLUE ( ITEM NO : B10 60 BL ),0.538461538,3899,Rubber Stamp Rack - with Spinner  Pen Holder (Item No:B01-27 RACK-1L) A1R2B26
24194,5755,"Rubber Stamp Rack, Plastic — 10 + 5 holes, 2 layers (Item No: 12-4)",4343,"Comb Binding Plastic — A4, 10mm, 60sheets (Item No: B11-65) A1R4B52",0.617647059,3900,Rubber Stamp Rack (Item No: B01-28 RACK-2L)  A1R2B27
31615,6413,S-57 Chinese Writing Book (Item No: 16-90),20710,Asus Zenfone 3 Deluxe ZS570KL Glacier Silver/6GB+64GB,0.483870968,20789,S-58 UNI CHINESE WRITING BOOK ( ITEM NO : A07-07 )
22988,5619,"Samsung LED Monitor 19&quot; (S19C150FS) — A, 1366x768, 5ms, MEGA",43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA",0.35483871,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
26805,5620,"Samsung LED Monitor 19.5&quot; (S20C300BL) — AD,1600x900, 5ms, MEGA",43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA",0.326732673,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
23982,5621,"Samsung LED Monitor 21.5&quot; (S22B150N) — A, 1920x1080, 5ms, MEGA",43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA",0.784946237,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
7785,2171,Samsung LED Monitor 22&quot; (S22B350H),20139,SAMSUNG 22 FLAT LED (Item No: GV160902092007),0.596153846,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
29381,5622,"Samsung LED Monitor 23&quot; (S23C350H) — AH, 1920x1080, 2ms, MEGA",6288,"Samsung LED Monitor 23.6W (Item no: S24E510CSX) - 1920x1080, 4ms, MEGA (EOL-21/7/2016)",0.510638298,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
26526,5623,"Samsung LED Monitor 23.6&quot; (S24C350HL) — AH, 1920x1080, 2ms, MEGA",6288,"Samsung LED Monitor 23.6W (Item no: S24E510CSX) - 1920x1080, 4ms, MEGA (EOL-21/7/2016)",0.510638298,43,"Samsung LED Monitor 21.5W (Item no: SSS22C170BSQ)  - 1920x1080, 5ms, MEGA"
22586,1833,Sharp PG-LS2000 — 3D Ready DLP Projector - 576p - EDTV - 4:3,20712,HP PAVILLION 510-P173D Y0M70AA/I7 6700/4GB/1TB/DVDRW/WIN10/R5 330FH 2GB/ 3YRS ONSITE,0.428571429,4434,SHARP LS2000 (2800ansi) Projector
48977,6115,Sharpie Floral Asst 6'S (Item No: SMSA1785163A),5863,Plan Hangers Clamps - WB01 A1 Size 670mm (Item No: G05-13) A6R1B4,0.46875,3448,Sharpie Floral Asst 6'S (Item No: A12-13 FL-ASST6) A1R3B34
28876,6741,"Sheet Protectors - Clear Holder Refills — A4 size, 10 sheets",4653,CBE Translucent Clear Holder PP 76010 A4 (10 Pockets) (Item No: B10-58),0.759493671,4292,CLEAR SHEET PROTECTORS(REFILL)A4 10'S
29199,6554,"Sheet Protectors - Clear Holder Refills — A4 size, 10 sheets (Item No: 19-29)",4653,CBE Translucent Clear Holder PP 76010 A4 (10 Pockets) (Item No: B10-58),0.75,4292,CLEAR SHEET PROTECTORS(REFILL)A4 10'S
35697,6554,"Sheet Protectors - Clear Holder Refills — A4 size, 10 sheets (Item No: B11-55)",4653,CBE Translucent Clear Holder PP 76010 A4 (10 Pockets) (Item No: B10-58),0.606060606,4292,CLEAR SHEET PROTECTORS(REFILL)A4 10'S
27596,6554,"Sheet Protectors (Clear Holder Refills) — A4 size, 10 sheets",4653,CBE Translucent Clear Holder PP 76010 A4 (10 Pockets) (Item No: B10-58),0.759493671,4292,CLEAR SHEET PROTECTORS(REFILL)A4 10'S
17838,2684,Shure SE215LTD — Sound Isolating™ Earphones with Enhanced Bass (Translucent Blue Limited Edition),3723,Pilot FriXion Ball Clicker - Erasable Gel Ink Pen 0.5mm BLUE (Item No: A01-16 FXBC0.5L) A1R1B217,0.642857143,6198,Shure SE215 Earphones (Black)
108620,2685,Shure SE535LTD — Triple High-Definition MicroDriver Earphone with Detachable Cable (Red Limited Edition),18463,Stainless Steel Litter Bin complete with Pedal-RPD-048/SS (5L) (Item No.G01-258),0.340425532,6198,Shure SE215 Earphones (Black)
29611,4894,Spring Clip (22mm) (Item No: 12-11),4349,"Comb Binding Plastic — A4, 22mm, 170sheets (Item No :B11-71) A1R4B58",0.666666667,3927,Spring Clip (31mm) Box of 36pcs
27699,4895,Spring Clip (32mm) (Item No: 12-12),4718,CBE 761106 32MM Double Clip 12pcs/box,0.933333333,3927,Spring Clip (31mm) Box of 36pcs
36130,4895,Spring Clip (32mm) (Item No: B03-17),4718,CBE 761106 32MM Double Clip 12pcs/box,0.571428571,3927,Spring Clip (31mm) Box of 36pcs
28339,5584,"STOPER Pepper Spray STS 001 Maximum Strength — 8 feet (2.4m) Spray Range, 20ml",3969,3M Scotch® Magic™ Tape Dispenser Roll -19mm x 4m,0.25,2317,Stoper Pepper Spray( Spitfire STS007)4ft
38554,7069,Super (Ayam) (E06-18),20911,#32 LEX Z810/818 Super HR Standard Mono,0.045454545,5352,SUPER(AYAM)
38498,7078,Super (Kari) (E06-16),20911,#32 LEX Z810/818 Super HR Standard Mono,0.045454545,5350,SUPER(KARI)
35181,7073,Super (Makanan Laut) (DMP7-17),20911,#32 LEX Z810/818 Super HR Standard Mono,0.043478261,5351,SUPER(MAKANAN LAUT)
35181,7084,Super (Prawn Noodles) (DMP7-14),20911,#32 LEX Z810/818 Super HR Standard Mono,0.043478261,5348,SUPER(PRAWM NODDLES)
36582,7084,Super (Prawn Noodles) (E06-14),20911,#32 LEX Z810/818 Super HR Standard Mono,0.043478261,5348,SUPER(PRAWM NODDLES)
36582,7068,Super (Seaweed Mushroom) (E06-19),20911,#32 LEX Z810/818 Super HR Standard Mono,0.043478261,5353,SUPER(SEAWEED MUSHROOM)
38498,7079,Super (Tomyam) (E06-15),20911,#32 LEX Z810/818 Super HR Standard Mono,0.045454545,5349,SUPER(TOMYAM)
28121,4035,Tape Dispenser Small (Item No: 9-22),5959,CBE 601 Tape Dispenser (Small) - Blue (Item No: B10-127BL) A1R3B112,0.933333333,4272,Tape Dispenser Small Blue
49462,4035,Tape Dispenser Small (Item No: B12-03),8138,Apacer 6600mAh Power Bank B120,0.441176471,4272,Tape Dispenser Small Blue
113373,4272,Tape Dispenser Small (Item No: B12-03) A1R3B96 ,8138,Apacer 6600mAh Power Bank B120,0.277777778,4272,Tape Dispenser Small Blue
26250,4035,Tape Dispenser SQ-9250 (Item No: 9-6),3969,3M Scotch® Magic™ Tape Dispenser Roll -19mm x 4m,0.3,4272,Tape Dispenser Small Blue
30337,4523,"Time Cards — 2-sided, 100pcs (Item No: 22-24)",3907,"ACE Map Pins - 6mm, 100pcs, 6 colors MP3010",0.465116279,3898,Time Cards - 2-sided (Item No: B01-25) A1R2B24
36035,6009,TLC Glass Cleaner 500g (Item No: F03-10),18768,ASUS  UX305CA-FC097T Zenbook - Champagne Gold/ 13.3/m3-6Y30/ 8G/ 500G/ SATA3 256G M.2 SSD/ share/ Win 10/ Bag inside (Item No: ASFC097T) A4R2B42 EOL 30/09/2016,0.465116279,5518,TLC GLASS CLEANER
31564,6009,TLC Glass Cleaner 500g (Item No: J3-19),18768,ASUS  UX305CA-FC097T Zenbook - Champagne Gold/ 13.3/m3-6Y30/ 8G/ 500G/ SATA3 256G M.2 SSD/ share/ Win 10/ Bag inside (Item No: ASFC097T) A4R2B42 EOL 30/09/2016,0.465116279,5518,TLC GLASS CLEANER
31102,6412,Uni Chinese Writing Book 20'S S-56 (Item No: 16-91),4649,CBE Merry Colour Clear Book VK20 A4 BLUE (20 Pockets),0.538461538,20789,S-58 UNI CHINESE WRITING BOOK ( ITEM NO : A07-07 )
39146,6412,Uni Chinese Writing Book 20'S S-56 (Item No: A07-06),4649,CBE Merry Colour Clear Book VK20 A4 BLUE (20 Pockets),0.394366197,20789,S-58 UNI CHINESE WRITING BOOK ( ITEM NO : A07-07 )
27423,5421,White Envelope (100gsm) —  9 1/2&quot; x 4 1/2&quot; with Window (Item No: 27-26),21878,Samsung LS32F351FUEXXM 31.5 2X HDMI VA White Flat 1MS Slim Design,0.571428571,3484,White Envelope - 100gsm - 500 PCS 9.5-inch x 4.5-inch (Item No: C03-13)
24194,5424,"White Envelope —  9 3/4&quot; x 4 1/2&quot; with Window, (LION) Peel &amp; Seal (Item No: 27-27)",21512,Artline 444XF Paint Marker 0.8mm - White,0.5625,3484,White Envelope - 100gsm - 500 PCS 9.5-inch x 4.5-inch (Item No: C03-13)
25969,5963,Whiteboard Magnetic Eraser for Whiteboards — YELLOW,3904,WHITE BOARD DUSTER YELLOW,0.666666667,5032,Whiteboard Magnetic Eraser - for Whiteboards Black (Item No: B01-30 BK) A1R2B29
29790,5963,Whiteboard Magnetic Eraser for Whiteboards — YELLOW (Item No: 5-8),3904,WHITE BOARD DUSTER YELLOW,0.653061224,5032,Whiteboard Magnetic Eraser - for Whiteboards Black (Item No: B01-30 BK) A1R2B29
24321,4523,"WS Time Cards — 2-sided, 100pcs (Item No: 22-24)",3907,"ACE Map Pins - 6mm, 100pcs, 6 colors MP3010",0.392156863,3898,Time Cards - 2-sided (Item No: B01-25) A1R2B24
26330,2570,"Xerox Premium Paper — A4, 80gsm, 500sheets (FSC® Certified)",3541,Deep Color A4 80gsm Paper CS200 - Gold (Item No: C01-02 GOLD) A5R1B6,0.592592593,148,Fuji Xerox Premium Paper - A4 Size - 80gsm - 500 Sheets (FSC� Certified Product)
